"","X1","X2","X3","X4","X1.1","X2.1","X3.1","X4.1"
"159",-1.00536083448599,1.00396981292323,NA,NA,-1.00536083448599,1.00396981292323,NA,NA
"160",2.51096779848015,2.51096779848015,NA,NA,2.51096779848015,2.51096779848015,NA,NA
"161",-0.242559385006566,0.427217497463176,NA,NA,-0.242559385006566,0.427217497463176,NA,NA
"162",-0.0379053375852559,-0.0379053375852559,NA,NA,-0.0379053375852559,-0.0379053375852559,NA,NA
"163",1.22722877374648,-1.5076934963383,NA,NA,1.22722877374648,-1.5076934963383,NA,NA
"164",-0.819311700466622,-0.819311700466622,NA,NA,-0.819311700466622,-0.819311700466622,NA,NA
"165",0.427217497463176,0.0923290562283051,NA,NA,0.427217497463176,0.0923290562283051,NA,NA
"166",0.762105938698047,0.762105938698047,NA,NA,0.762105938698047,0.762105938698047,NA,NA
"167",-0.596052739643374,NA,NA,NA,-0.596052739643374,NA,NA,NA
"168",1.6365368685891,1.6365368685891,NA,NA,1.6365368685891,1.6365368685891,NA,NA
"169",1.22722877374648,0.855130505707734,NA,NA,1.22722877374648,0.855130505707734,NA,NA
"170",-0.521633086035625,-0.521633086035625,NA,NA,-0.521633086035625,-0.521633086035625,NA,NA
"171",0.390007670659302,0.12953888303218,NA,NA,0.390007670659302,0.12953888303218,NA,NA
"172",1.69235160879491,1.69235160879491,NA,NA,1.69235160879491,1.69235160879491,NA,NA
"173",-0.726287133456935,-0.893731354074371,NA,NA,-0.726287133456935,-0.893731354074371,NA,NA
"174",0.631871544884486,0.631871544884486,NA,NA,0.631871544884486,0.631871544884486,NA,NA
"179",-2.04723598499448,-2.04723598499448,-1.45187875613249,NA,-2.04723598499448,-2.04723598499448,-1.45187875613249,NA
"180",0.557451891276737,0.296983103649615,-0.633262566447249,NA,0.557451891276737,0.296983103649615,-0.633262566447249,NA
"181",-1.3588541891228,-1.45187875613249,-0.96815100768212,NA,-1.3588541891228,-1.45187875613249,-0.96815100768212,NA
"182",0.483032237668988,0.0551192294244305,0.110933969630242,NA,0.483032237668988,0.0551192294244305,0.110933969630242,NA
"183",-0.484423259231751,-0.540237999437562,-0.0379053375852559,NA,-0.484423259231751,-0.540237999437562,-0.0379053375852559,NA
"184",-0.279769211810441,-0.391398692222064,0.110933969630242,NA,-0.279769211810441,-0.391398692222064,0.110933969630242,NA
"185",-0.930941180878245,-0.96815100768212,-0.484423259231751,NA,-0.930941180878245,-0.96815100768212,-0.484423259231751,NA
"186",-0.223954471604629,-0.410003605624002,-0.35418886541819,NA,-0.223954471604629,-0.410003605624002,-0.35418886541819,NA
